Farm,Type,Year,Round,Bees,Floral
Farm124,ELS,2013,3,67,15499
Farm124,ELS,2014,1,9,12071
Farm124,ELS,2014,2,156,7873
Farm124,ELS,2014,3,188,28699
Farm125,ELS,2013,1,413,81003
Farm125,ELS,2013,2,350,41679
Farm125,ELS,2013,3,181,61429
Farm125,ELS,2014,1,462,45627
Farm125,ELS,2014,2,122,13489
Farm125,ELS,2014,3,224,36370
Farm126,ELS,2013,1,96,22136
Farm126,ELS,2013,2,298,27448
Farm126,ELS,2013,3,216,81598
Farm126,ELS,2014,1,276,40450
Farm126,ELS,2014,2,282,53850
Farm126,ELS,2014,3,147,57125
Farm127,HLS,2013,1,215,10886
Farm127,HLS,2013,2,228,53636
Farm127,HLS,2013,3,118,57915
Farm127,HLS,2014,1,368,38461
Farm127,HLS,2014,2,36,50776
Farm127,HLS,2014,3,305,35220
Farm128,ELS,2013,1,376,45551
Farm128,ELS,2013,2,486,27622
Farm128,ELS,2013,3,330,92651
Farm128,ELS,2014,1,328,47457
Farm128,ELS,2014,2,183,42874
Farm128,ELS,2014,3,330,28125
Farm129,ELS,2013,1,98,94528
Farm129,ELS,2013,2,282,25573
Farm129,ELS,2013,3,116,75872
Farm129,ELS,2014,1,345,72890
Farm129,ELS,2014,2,417,94116
Farm129,ELS,2014,3,428,29874
Farm130,HLS,2013,1,268,60026
Farm130,HLS,2013,2,136,86707
Farm130,HLS,2013,3,145,51236
Farm130,HLS,2014,1,79,90218
Farm130,HLS,2014,2,281,9003
Farm130,HLS,2014,3,353,92122
Farm131,HLS,2013,1,225,37608
Farm131,HLS,2013,2,426,61747
Farm131,HLS,2013,3,464,88979
Farm131,HLS,2014,1,232,32148
Farm131,HLS,2014,2,214,48831
Farm131,HLS,2014,3,178,46068
Farm132,HLS,2013,1,362,20375
Farm132,HLS,2013,2,19,73668
Farm132,HLS,2013,3,35,95970
Farm132,HLS,2014,1,176,8717
Farm132,HLS,2014,2,128,85717
Farm132,HLS,2014,3,258,30730
Farm133,ELS,2013,1,346,56712
Farm133,ELS,2013,2,490,31082
Farm133,ELS,2013,3,340,9050
Farm133,ELS,2014,1,326,86819
Farm133,ELS,2014,2,482,94277
Farm133,ELS,2014,3,38,56137
Farm134,HLS,2013,1,316,44416
Farm134,HLS,2013,2,343,36868
Farm134,HLS,2013,3,13,97837
Farm134,HLS,2014,1,161,78221
Farm134,HLS,2014,2,218,72012
Farm134,HLS,2014,3,440,71450
Farm135,ELS,2013,1,405,95466
Farm135,ELS,2013,2,475,56680
Farm135,ELS,2013,3,437,72651
Farm135,ELS,2014,1,383,20471
