Farm,Type,Year,Round,Bees,Floral
Farm124,ELS,2013,3,176,84877
Farm124,ELS,2014,1,302,38083
Farm124,ELS,2014,2,61,58474
Farm124,ELS,2014,3,348,94276
Farm125,HLS,2013,1,228,5213
Farm125,HLS,2013,2,265,86409
Farm125,HLS,2013,3,21,15861
Farm125,HLS,2014,1,336,62850
Farm125,HLS,2014,2,223,70019
Farm125,HLS,2014,3,5,97322
Farm126,ELS,2013,1,132,90564
Farm126,ELS,2013,2,492,11287
Farm126,ELS,2013,3,361,24165
Farm126,ELS,2014,1,346,12516
Farm126,ELS,2014,2,5,87216
Farm126,ELS,2014,3,368,36479
Farm127,ELS,2013,1,368,86920
Farm127,ELS,2013,2,210,45450
Farm127,ELS,2013,3,441,32997
Farm127,ELS,2014,1,58,75295
Farm127,ELS,2014,2,477,16851
Farm127,ELS,2014,3,5,37555
Farm128,ELS,2013,1,56,68516
Farm128,ELS,2013,2,390,18172
Farm128,ELS,2013,3,56,80946
Farm128,ELS,2014,1,437,64030
Farm128,ELS,2014,2,494,85200
Farm128,ELS,2014,3,60,45701
Farm129,HLS,2013,1,135,53525
Farm129,HLS,2013,2,294,28300
Farm129,HLS,2013,3,307,40853
Farm129,HLS,2014,1,194,76591
Farm129,HLS,2014,2,39,6228
Farm129,HLS,2014,3,104,63799
Farm130,ELS,2013,1,341,83813
Farm130,ELS,2013,2,391,10896
Farm130,ELS,2013,3,67,48612
Farm130,ELS,2014,1,454,33457
Farm130,ELS,2014,2,84,16144
Farm130,ELS,2014,3,263,80019
Farm131,ELS,2013,1,218,85771
Farm131,ELS,2013,2,315,25947
Farm131,ELS,2013,3,164,42495
Farm131,ELS,2014,1,212,93983
Farm131,ELS,2014,2,331,60342
Farm131,ELS,2014,3,26,33932
Farm132,ELS,2013,1,314,8560
Farm132,ELS,2013,2,61,63880
Farm132,ELS,2013,3,348,77259
Farm132,ELS,2014,1,227,34517
Farm132,ELS,2014,2,404,16071
Farm132,ELS,2014,3,56,21658
Farm133,HLS,2013,1,79,82893
Farm133,HLS,2013,2,151,16042
Farm133,HLS,2013,3,245,56511
Farm133,HLS,2014,1,279,23511
Farm133,HLS,2014,2,294,44912
Farm133,HLS,2014,3,39,31311
Farm134,ELS,2013,1,123,54048
Farm134,ELS,2013,2,37,34180
Farm134,ELS,2013,3,397,48202
Farm134,ELS,2014,1,365,53075
Farm134,ELS,2014,2,225,59004
Farm134,ELS,2014,3,265,11673
Farm135,ELS,2013,1,461,57737
Farm135,ELS,2013,2,434,69832
Farm135,ELS,2013,3,323,85381
Farm135,ELS,2014,1,360,76985
Farm135,ELS,2014,2,9,45869
Farm135,ELS,2014,3,416,27840
Farm136,HLS,2013,1,398,26827
Farm136,HLS,2013,2,453,26044
Farm136,HLS,2013,3,452,35307
Farm136,HLS,2014,1,230,35862
Farm136,HLS,2014,2,399,83569
Farm136,HLS,2014,3,123,90369
Farm137,ELS,2013,1,7,75533
Farm137,ELS,2013,2,292,88689
Farm137,ELS,2013,3,93,79131
Farm137,ELS,2014,1,78,61969
Farm137,ELS,2014,2,422,50578
Farm137,ELS,2014,3,88,53982
Farm138,HLS,2013,1,219,12389
Farm138,HLS,2013,2,137,46328
Farm138,HLS,2013,3,85,88553
Farm138,HLS,2014,1,84,51772
Farm138,HLS,2014,2,118,83022
Farm138,HLS,2014,3,146,75897
Farm139,HLS,2013,1,368,82369
Farm139,HLS,2013,2,431,68252
Farm139,HLS,2013,3,302,51031
Farm139,HLS,2014,1,82,30573
Farm139,HLS,2014,2,152,29516
Farm139,HLS,2014,3,364,92429
Farm140,HLS,2013,1,436,64076
Farm140,HLS,2013,2,275,99441
Farm140,HLS,2013,3,116,37552
Farm140,HLS,2014,1,131,74683
Farm140,HLS,2014,2,393,50924
Farm140,HLS,2014,3,142,70956
Farm141,ELS,2013,1,498,61425
Farm141,ELS,2013,2,31,63018
Farm141,ELS,2013,3,7,85532
Farm141,ELS,2014,1,396,83233
Farm141,ELS,2014,2,351,34312
Farm141,ELS,2014,3,288,80228
Farm142,HLS,2013,1,280,71894
Farm142,HLS,2013,2,481,11241
Farm142,HLS,2013,3,227,18833
Farm142,HLS,2014,1,6,69783
Farm142,HLS,2014,2,482,62147
Farm142,HLS,2014,3,84,28541
Farm143,HLS,2013,1,404,45652
Farm143,HLS,2013,2,319,31062
Farm143,HLS,2013,3,338,59093
Farm143,HLS,2014,1,163,73541
Farm143,HLS,2014,2,355,67745
Farm143,HLS,2014,3,466,38761
Farm144,ELS,2013,1,96,15647
Farm144,ELS,2013,2,276,9988
Farm144,ELS,2013,3,495,5851
Farm144,ELS,2014,1,318,10619
Farm144,ELS,2014,2,267,57440
Farm144,ELS,2014,3,481,51180
Farm145,ELS,2013,1,233,77968
Farm145,ELS,2013,2,342,43028
Farm145,ELS,2013,3,264,67079
Farm145,ELS,2014,1,463,95567
Farm145,ELS,2014,2,224,34338
Farm145,ELS,2014,3,446,15067
Farm146,ELS,2013,1,432,33851
Farm146,ELS,2013,2,360,81408
Farm146,ELS,2013,3,298,70474
Farm146,ELS,2014,1,75,5265
Farm146,ELS,2014,2,251,76673
Farm146,ELS,2014,3,375,94022
Farm147,ELS,2013,1,326,23890
Farm147,ELS,2013,2,296,79666
Farm147,ELS,2013,3,485,14961
Farm147,ELS,2014,1,346,54385
Farm147,ELS,2014,2,372,25692
Farm147,ELS,2014,3,394,57583
Farm148,HLS,2013,1,53,59388
Farm148,HLS,2013,2,63,52118
Farm148,HLS,2013,3,289,6019
Farm148,HLS,2014,1,22,82166
Farm148,HLS,2014,2,233,74405
Farm148,HLS,2014,3,387,16530
Farm149,HLS,2013,1,57,57042
Farm149,HLS,2013,2,53,57261
Farm149,HLS,2013,3,265,91676
Farm149,HLS,2014,1,104,26940
Farm149,HLS,2014,2,357,6095
Farm149,HLS,2014,3,15,20913
Farm150,ELS,2013,1,174,82119
Farm150,ELS,2013,2,229,71479
Farm150,ELS,2013,3,59,11571
Farm150,ELS,2014,1,39,80671
Farm150,ELS,2014,2,85,58923
Farm150,ELS,2014,3,205,26628
Farm151,HLS,2013,1,19,88524
Farm151,HLS,2013,2,109,29524
Farm151,HLS,2013,3,63,39490
Farm151,HLS,2014,1,301,14222
Farm151,HLS,2014,2,385,31050
Farm151,HLS,2014,3,172,85113
Farm152,ELS,2013,1,351,90086
Farm152,ELS,2013,2,359,8445
Farm152,ELS,2013,3,286,24434
Farm152,ELS,2014,1,469,25971
Farm152,ELS,2014,2,351,74136
Farm152,ELS,2014,3,3,43228
Farm153,HLS,2013,1,34,38766
Farm153,HLS,2013,2,258,19425
Farm153,HLS,2013,3,416,37224
Farm153,HLS,2014,1,38,21864
Farm153,HLS,2014,2,235,45850
Farm153,HLS,2014,3,448,59159
Farm154,HLS,2013,1,249,32645
Farm154,HLS,2013,2,390,6605
Farm154,HLS,2013,3,44,21725
Farm154,HLS,2014,1,228,72813
Farm154,HLS,2014,2,166,76048
Farm154,HLS,2014,3,445,38153
Farm155,ELS,2013,1,369,42371
Farm155,ELS,2013,2,13,12325
Farm155,ELS,2013,3,434,57980
Farm155,ELS,2014,1,217,77504
Farm155,ELS,2014,2,406,72565
Farm155,ELS,2014,3,159,85161
Farm156,HLS,2013,1,71,55032
Farm156,HLS,2013,2,473,76146
Farm156,HLS,2013,3,84,44121
Farm156,HLS,2014,1,287,13228
Farm156,HLS,2014,2,444,66338
Farm156,HLS,2014,3,468,62718
Farm157,HLS,2013,1,374,90290
Farm157,HLS,2013,2,107,93665
Farm157,HLS,2013,3,464,66649
Farm157,HLS,2014,1,423,50735
Farm157,HLS,2014,2,210,84789
Farm157,HLS,2014,3,12,75364
Farm158,HLS,2013,1,83,35747
Farm158,HLS,2013,2,156,60656
Farm158,HLS,2013,3,235,89954
Farm158,HLS,2014,1,402,30477
Farm158,HLS,2014,2,107,51780
Farm158,HLS,2014,3,120,68887
Farm159,HLS,2013,1,114,67349
Farm159,HLS,2013,2,29,60521
Farm159,HLS,2013,3,264,56210
Farm159,HLS,2014,1,497,13883
Farm159,HLS,2014,2,45,69232
Farm159,HLS,2014,3,440,50936
Farm160,HLS,2013,1,394,58634
Farm160,HLS,2013,2,57,27773
Farm160,HLS,2013,3,206,80803
Farm160,HLS,2014,1,445,35807
Farm160,HLS,2014,2,411,28771
Farm160,HLS,2014,3,323,88497
Farm161,HLS,2013,1,452,48740
Farm161,HLS,2013,2,443,77559
Farm161,HLS,2013,3,50,14377
Farm161,HLS,2014,1,170,10189
Farm161,HLS,2014,2,458,66517
Farm161,HLS,2014,3,201,79368
Farm162,ELS,2013,1,366,78945
Farm162,ELS,2013,2,341,72576
Farm162,ELS,2013,3,353,6165
Farm162,ELS,2014,1,39,17437
Farm162,ELS,2014,2,494,5113
Farm162,ELS,2014,3,152,17434
Farm163,ELS,2013,1,71,94162
Farm163,ELS,2013,2,118,87173
Farm163,ELS,2013,3,349,7437
Farm163,ELS,2014,1,326,91803
Farm163,ELS,2014,2,11,50505
Farm163,ELS,2014,3,136,65379
Farm164,HLS,2013,1,434,75596
Farm164,HLS,2013,2,69,19912
Farm164,HLS,2013,3,154,22955
Farm164,HLS,2014,1,314,72314
Farm164,HLS,2014,2,162,46435
Farm164,HLS,2014,3,294,55850
Farm165,HLS,2013,1,61,83030
Farm165,HLS,2013,2,212,18407
Farm165,HLS,2013,3,296,47552
Farm165,HLS,2014,1,66,18867
Farm165,HLS,2014,2,33,42618
Farm165,HLS,2014,3,470,50151
Farm166,ELS,2013,1,310,35144
Farm166,ELS,2013,2,422,42330
Farm166,ELS,2013,3,113,81219
Farm166,ELS,2014,1,426,84584
Farm166,ELS,2014,2,140,36087
Farm166,ELS,2014,3,58,73372
Farm167,HLS,2013,1,248,35004
Farm167,HLS,2013,2,245,75178
Farm167,HLS,2013,3,272,88433
Farm167,HLS,2014,1,6,78251
Farm167,HLS,2014,2,340,11395
Farm167,HLS,2014,3,138,16327
Farm168,HLS,2013,1,153,47623
Farm168,HLS,2013,2,6,92973
Farm168,HLS,2013,3,305,71088
Farm168,HLS,2014,1,341,37166
Farm168,HLS,2014,2,408,98184
Farm168,HLS,2014,3,70,50845
