Farm,Type,Year,Round,Bees,Floral
Farm124,ELS,2013,3,495,68884
Farm124,ELS,2014,1,394,55298
Farm124,ELS,2014,2,486,13131
Farm124,ELS,2014,3,79,46026
Farm125,HLS,2013,1,204,89394
Farm125,HLS,2013,2,354,86621
Farm125,HLS,2013,3,208,65802
Farm125,HLS,2014,1,63,67620
Farm125,HLS,2014,2,209,54180
Farm125,HLS,2014,3,446,12476
Farm126,HLS,2013,1,374,22382
Farm126,HLS,2013,2,109,82305
Farm126,HLS,2013,3,24,18401
Farm126,HLS,2014,1,76,22024
Farm126,HLS,2014,2,211,52150
Farm126,HLS,2014,3,393,64902
Farm127,HLS,2013,1,34,66375
Farm127,HLS,2013,2,329,48455
Farm127,HLS,2013,3,400,5794
Farm127,HLS,2014,1,367,32900
Farm127,HLS,2014,2,412,85931
Farm127,HLS,2014,3,126,13359
Farm128,HLS,2013,1,256,29590
Farm128,HLS,2013,2,408,25857
Farm128,HLS,2013,3,113,80477
Farm128,HLS,2014,1,429,70197
Farm128,HLS,2014,2,36,60867
Farm128,HLS,2014,3,131,98448
Farm129,HLS,2013,1,194,71374
Farm129,HLS,2013,2,478,43898
Farm129,HLS,2013,3,283,76787
Farm129,HLS,2014,1,238,33410
Farm129,HLS,2014,2,162,26751
Farm129,HLS,2014,3,317,25963
Farm130,ELS,2013,1,4,76211
Farm130,ELS,2013,2,423,44023
Farm130,ELS,2013,3,28,81740
Farm130,ELS,2014,1,353,79191
Farm130,ELS,2014,2,203,56425
Farm130,ELS,2014,3,184,34267
Farm131,ELS,2013,1,244,45707
Farm131,ELS,2013,2,308,98351
Farm131,ELS,2013,3,22,84397
Farm131,ELS,2014,1,10,93926
Farm131,ELS,2014,2,317,92233
Farm131,ELS,2014,3,83,21974
Farm132,ELS,2013,1,37,64060
Farm132,ELS,2013,2,399,18100
Farm132,ELS,2013,3,225,83923
Farm132,ELS,2014,1,354,43161
Farm132,ELS,2014,2,72,9237
Farm132,ELS,2014,3,468,34645
Farm133,ELS,2013,1,224,21468
Farm133,ELS,2013,2,457,17643
Farm133,ELS,2013,3,375,36983
Farm133,ELS,2014,1,51,11246
Farm133,ELS,2014,2,411,19176
Farm133,ELS,2014,3,248,78709
Farm134,ELS,2013,1,1,93533
Farm134,ELS,2013,2,166,18855
Farm134,ELS,2013,3,280,71588
Farm134,ELS,2014,1,270,6618
Farm134,ELS,2014,2,333,89817
Farm134,ELS,2014,3,471,26246
Farm135,HLS,2013,1,452,83337
Farm135,HLS,2013,2,465,83211
Farm135,HLS,2013,3,317,66494
Farm135,HLS,2014,1,429,30468
Farm135,HLS,2014,2,92,88282
Farm135,HLS,2014,3,122,75114
Farm136,HLS,2013,1,20,63496
Farm136,HLS,2013,2,242,55897
Farm136,HLS,2013,3,373,29141
Farm136,HLS,2014,1,181,87937
Farm136,HLS,2014,2,366,52753
Farm136,HLS,2014,3,188,43096
Farm137,HLS,2013,1,186,14554
Farm137,HLS,2013,2,410,49156
Farm137,HLS,2013,3,205,22239
Farm137,HLS,2014,1,72,53851
Farm137,HLS,2014,2,323,70085
Farm137,HLS,2014,3,75,34110
Farm138,HLS,2013,1,344,27783
Farm138,HLS,2013,2,136,65652
Farm138,HLS,2013,3,461,37943
Farm138,HLS,2014,1,7,95706
Farm138,HLS,2014,2,480,67631
Farm138,HLS,2014,3,141,81431
Farm139,ELS,2013,1,499,17695
Farm139,ELS,2013,2,10,50251
Farm139,ELS,2013,3,307,83653
Farm139,ELS,2014,1,442,86993
Farm139,ELS,2014,2,80,44442
Farm139,ELS,2014,3,387,20098
Farm140,ELS,2013,1,400,94142
Farm140,ELS,2013,2,243,56384
Farm140,ELS,2013,3,98,68424
Farm140,ELS,2014,1,64,12629
Farm140,ELS,2014,2,349,37831
Farm140,ELS,2014,3,426,99286
Farm141,ELS,2013,1,71,6877
Farm141,ELS,2013,2,376,7121
Farm141,ELS,2013,3,170,97160
Farm141,ELS,2014,1,7,52525
Farm141,ELS,2014,2,489,6925
Farm141,ELS,2014,3,483,58853
Farm142,HLS,2013,1,416,97081
Farm142,HLS,2013,2,198,63964
Farm142,HLS,2013,3,462,95156
Farm142,HLS,2014,1,413,79185
Farm142,HLS,2014,2,9,44095
Farm142,HLS,2014,3,326,26446
Farm143,HLS,2013,1,479,93753
Farm143,HLS,2013,2,124,60720
Farm143,HLS,2013,3,143,8318
Farm143,HLS,2014,1,382,72742
Farm143,HLS,2014,2,476,52981
Farm143,HLS,2014,3,116,76568
Farm144,ELS,2013,1,390,82346
Farm144,ELS,2013,2,374,18838
Farm144,ELS,2013,3,169,62157
Farm144,ELS,2014,1,449,82660
Farm144,ELS,2014,2,159,93794
Farm144,ELS,2014,3,244,44274
Farm145,HLS,2013,1,203,60820
Farm145,HLS,2013,2,243,86995
Farm145,HLS,2013,3,60,60906
Farm145,HLS,2014,1,453,60459
Farm145,HLS,2014,2,281,95697
Farm145,HLS,2014,3,294,75368
Farm146,ELS,2013,1,325,57925
Farm146,ELS,2013,2,95,27826
Farm146,ELS,2013,3,463,16117
Farm146,ELS,2014,1,300,93282
Farm146,ELS,2014,2,171,81727
Farm146,ELS,2014,3,280,60043
Farm147,HLS,2013,1,499,15310
Farm147,HLS,2013,2,75,19880
Farm147,HLS,2013,3,34,38049
Farm147,HLS,2014,1,19,5612
Farm147,HLS,2014,2,498,42059
Farm147,HLS,2014,3,265,45877
Farm148,HLS,2013,1,307,94994
Farm148,HLS,2013,2,208,36801
Farm148,HLS,2013,3,461,32543
Farm148,HLS,2014,1,119,96569
Farm148,HLS,2014,2,351,34527
Farm148,HLS,2014,3,118,25546
Farm149,ELS,2013,1,311,10651
Farm149,ELS,2013,2,31,34653
Farm149,ELS,2013,3,427,62987
Farm149,ELS,2014,1,349,82283
Farm149,ELS,2014,2,135,29181
Farm149,ELS,2014,3,257,94007
Farm150,ELS,2013,1,368,57039
Farm150,ELS,2013,2,148,91223
Farm150,ELS,2013,3,159,48481
Farm150,ELS,2014,1,295,10799
Farm150,ELS,2014,2,268,34208
Farm150,ELS,2014,3,463,12821
Farm151,ELS,2013,1,205,82012
Farm151,ELS,2013,2,452,72308
Farm151,ELS,2013,3,213,61008
Farm151,ELS,2014,1,330,38133
Farm151,ELS,2014,2,136,69130
Farm151,ELS,2014,3,153,38552
Farm152,HLS,2013,1,28,57635
Farm152,HLS,2013,2,259,31764
