Farm,Type,Year,Round,Bees,Floral
Farm124,ELS,2013,3,192,93261
Farm124,ELS,2014,1,218,50912
Farm124,ELS,2014,2,142,58475
Farm124,ELS,2014,3,124,62807
Farm125,HLS,2013,1,21,40745
Farm125,HLS,2013,2,335,6324
Farm125,HLS,2013,3,47,62243
Farm125,HLS,2014,1,247,75903
Farm125,HLS,2014,2,39,89570
Farm125,HLS,2014,3,59,65989
Farm126,ELS,2013,1,418,10591
Farm126,ELS,2013,2,113,24128
Farm126,ELS,2013,3,384,37180
Farm126,ELS,2014,1,412,81273
Farm126,ELS,2014,2,261,13194
Farm126,ELS,2014,3,63,24803
Farm127,HLS,2013,1,111,84568
Farm127,HLS,2013,2,237,56855
Farm127,HLS,2013,3,421,76626
Farm127,HLS,2014,1,307,41271
Farm127,HLS,2014,2,405,65328
Farm127,HLS,2014,3,357,6516
Farm128,ELS,2013,1,435,96931
Farm128,ELS,2013,2,491,40551
Farm128,ELS,2013,3,469,62287
Farm128,ELS,2014,1,42,49262
Farm128,ELS,2014,2,372,82765
Farm128,ELS,2014,3,433,43347
Farm129,ELS,2013,1,251,13991
Farm129,ELS,2013,2,80,75384
Farm129,ELS,2013,3,332,93270
Farm129,ELS,2014,1,340,89663
Farm129,ELS,2014,2,39,48407
Farm129,ELS,2014,3,262,86196
Farm130,HLS,2013,1,300,63107
Farm130,HLS,2013,2,92,56978
Farm130,HLS,2013,3,75,88859
Farm130,HLS,2014,1,447,57153
Farm130,HLS,2014,2,391,84765
Farm130,HLS,2014,3,136,21234
Farm131,ELS,2013,1,168,43563
Farm131,ELS,2013,2,450,73080
Farm131,ELS,2013,3,96,80076
Farm131,ELS,2014,1,410,6527
Farm131,ELS,2014,2,180,19590
Farm131,ELS,2014,3,45,22790
Farm132,ELS,2013,1,298,30186
Farm132,ELS,2013,2,482,32807
Farm132,ELS,2013,3,487,52167
Farm132,ELS,2014,1,435,70132
Farm132,ELS,2014,2,66,58846
Farm132,ELS,2014,3,62,13996
Farm133,HLS,2013,1,64,64585
Farm133,HLS,2013,2,421,42792
Farm133,HLS,2013,3,128,81377
Farm133,HLS,2014,1,488,87037
Farm133,HLS,2014,2,388,39648
Farm133,HLS,2014,3,280,46495
Farm134,HLS,2013,1,443,75186
Farm134,HLS,2013,2,205,10543
Farm134,HLS,2013,3,80,24292
Farm134,HLS,2014,1,104,79290
Farm134,HLS,2014,2,57,58144
Farm134,HLS,2014,3,11,22237
Farm135,HLS,2013,1,96,31538
Farm135,HLS,2013,2,346,59164
Farm135,HLS,2013,3,168,31641
